    1    37.30000    -5.70000     51.00    -34.24     -5.90     -4.70
    1    37.30000    -5.50000     96.00    -50.59     -8.64     -6.93
    1    37.30000    -5.30000    126.00    -56.77     -3.71      -.92
    1    37.30000    -5.10000    158.00    -56.10      4.43     10.58
    1    37.50000   -11.30000  -5141.00    -77.18     24.67     24.48
    1    37.50000   -11.10000  -5109.00    -72.13      8.65      8.71
    1    37.50000   -10.90000  -5105.00    -69.22    -21.09    -17.98
    1    37.50000   -10.70000  -4992.00    -38.29    -23.93    -15.68
    1    37.50000   -10.50000  -3981.00     10.53       .71      4.45
    1    37.50000   -10.30000  -3536.00     23.48      4.86      7.04
    1    37.50000   -10.10000  -2704.00     37.51     23.29     10.32
    1    37.50000    -9.90000  -3047.00    -26.66    -32.18    -22.49
    1    37.50000    -9.70000  -2105.00    -24.86    -28.04    -48.03
    1    37.50000    -9.50000  -1305.00      9.49     -4.15     -6.32
    1    37.50000    -6.90000    147.00     64.13       .26      2.74
    1    37.50000    -6.70000    258.00     70.16     12.74     12.66
    1    37.50000    -6.50000    304.00     46.41     -4.37     -4.15
    1    37.50000    -6.30000    139.00     40.80     -2.06      1.92
    1    37.50000    -6.10000     60.00     27.54     -4.42     -3.02
    1    37.50000    -5.90000     13.00     19.67      2.51      5.64
    1    37.50000    -5.70000     80.00       .25      1.15      1.21
    1    37.50000    -5.50000    141.00    -12.87      7.51      7.67
    1    37.50000    -5.30000    134.00    -23.70     15.23     17.17
    1    37.50000    -5.10000    150.00    -43.87     10.45      9.99
    1    37.70000   -11.30000  -5025.00    -65.18     39.69     37.64
    1    37.70000   -11.10000  -5090.00    -70.86     22.53     22.38
    1    37.70000   -10.90000  -5048.00    -67.86     -3.47     -3.76
    1    37.70000   -10.70000  -4730.00    -31.04     -3.83     -6.79
    1    37.70000   -10.50000  -3839.00     25.94     20.15     16.08
    1    37.70000   -10.30000  -3201.00     49.77     24.44     15.89
    1    37.70000   -10.10000  -3016.00     53.62     24.06     33.25
    1    37.70000    -9.90000  -2318.00     43.64     19.36     25.22
    1    37.70000    -9.70000  -1826.00     25.92      6.99      5.92
    1    37.70000    -9.50000   -674.00     47.25     26.33     11.38
    1    37.70000    -6.90000    258.00     62.12    -11.27     -9.89
    1    37.70000    -6.70000    311.00     65.72     -9.25     -7.63
    1    37.70000    -6.50000    430.00     54.08    -21.16    -17.61
    1    37.70000    -6.30000    346.00     61.80    -10.63    -18.06
    1    37.70000    -6.10000    285.00     84.67     19.45     20.04
    1    37.70000    -5.90000    168.00     84.93     31.43     47.75
    1    37.70000    -5.70000    216.00     40.51      2.30      7.99
    1    37.70000    -5.50000    160.00      7.89    -12.89     -9.26
    1    37.70000    -5.30000     79.00       .27     -2.45      1.74
    1    37.70000    -5.10000    139.00      1.44     15.72     12.89
    1    37.90000   -11.30000  -5074.00    -68.65     18.21     17.69
    1    37.90000   -11.10000  -4914.00    -68.94     16.42     13.92
    1    37.90000   -10.90000  -5027.00    -73.69     -5.21     -3.62
    1    37.90000   -10.70000  -5058.00    -55.85    -14.52     -7.24
    1    37.90000   -10.50000  -4228.00     -4.94      8.11      5.95
    1    37.90000   -10.30000  -3484.00     32.22     24.18      8.89
    1    37.90000   -10.10000  -2921.00     42.49     24.11     14.24
    1    37.90000    -9.90000  -2380.00     31.54     11.36      8.64
    1    37.90000    -9.70000  -1991.00     23.53      4.49     12.73
